PercentageTypeGateAND,PercentageTypeGateOR,PercentageTypeGateNOT,PercentageTypeGateXOR,PercentageTypeGateXNOR,PercentageTypeGateBUF,PercentageTypeGateNOR,PercentageTypeGateNAND,MaxInputDegree,MinInputDegree,MiddleInputDegree,MaxOutputDegree,MinOutputDegree,MiddleOutputDegree,PercentageMiddleDepth,PercentageMiddleSignVar,isMultiplexer
0.0042735,0,0.299145,0,0,0,0.333333,0.363248,4,1,2.44872,0.0165017,1,1.89439,0.485149,0.384677,0
0.0652174,0,0.16087,0,0,0,0.330435,0.443478,4,1,3.02174,0.0507812,1,2.71875,0.388021,0.543813,0
0,0,0.211864,0,0,0,0.383475,0.404661,4,1,2.61653,0.0140598,1,2.17223,0.345636,0.423401,0
0.0112693,0.00059312,0.059312,0,0,0,0.453144,0.475682,4,1,3.4051,0.0180587,1,3.24041,0.382995,0.528139,0
0.0236407,0.00472813,0.0992908,0,0,0,0.41844,0.453901,4,1,3.18676,0.0411255,1,2.91991,0.377345,0.536158,0
0,0,0.144928,0,0,0,0.410628,0.444444,4,1,2.8913,0.0277778,1,2.55983,0.372507,0.494543,0
0.00332502,0.00249377,0.0731505,0,0,0,0.446384,0.474647,4,1,3.33832,0.0227273,1,3.14812,0.3814,0.522347,0
0.0243902,0.0121951,0.146341,0,0,0,0.353659,0.463415,4,1,3.06707,0.0828729,1,2.78453,0.39779,0.611549,0
0.0415879,0.00756144,0.0595463,0,0,0,0.427221,0.464083,4,1,3.43667,0.0361991,1,3.2914,0.396078,0.562201,0
0.00787402,0.00551181,0.0677165,0,0,0,0.450394,0.468504,4,1,3.33543,0.0237918,1,3.15019,0.384634,0.524441,0
0.0679825,0.00438596,0.0964912,0,0,0,0.370614,0.460526,4,1,3.29825,0.06639,1,3.12241,0.403181,0.602817,0
0.00924499,0.00231125,0.0616333,0,0,0,0.450693,0.476117,4,1,3.42373,0.0256786,1,3.26119,0.390316,0.539931,0
0.00175439,0.000877193,0.0921053,0,0,0,0.439474,0.465789,4,1,3.10263,0.0153971,1,2.8671,0.386008,0.50699,0
0.0550162,0.00970874,0.119741,0,0,0,0.36246,0.453074,4,1,3.17152,0.0690691,1,2.94595,0.401401,0.582389,0
0.00892857,0,0.232143,0,0,0,0.3125,0.446429,4,1,2.83036,0.0681818,1,2.40909,0.361111,0.520536,0
0.0361146,0.00747198,0.0821918,0,0,0,0.417186,0.457036,4,1,3.35367,0.0317274,1,3.16569,0.385037,0.546389,0
0.0898204,0.00898204,0.0898204,0,0,0,0.371257,0.44012,4,1,3.21257,0.0728291,1,3.0084,0.392157,0.605571,0
0,0,0.307692,0,0,0,0.285714,0.406593,4,1,2.52747,0.0521739,1,2.0087,0.330435,0.445513,0
0.0354523,0.00855746,0.0696822,0,0,0,0.429095,0.457213,4,1,3.36308,0.0369942,1,3.1815,0.383815,0.554544,0
0,0.037037,0.222222,0,0,0,0.259259,0.481481,4,1,2.77778,0.25,1,2.375,0.5625,0.755556,0
0.00378788,0,0.162879,0,0,0,0.403409,0.429924,4,1,2.75758,0.0181219,1,2.40033,0.534596,0.462529,0
0.0376712,0.0022831,0.0684932,0,0,0,0.420091,0.471461,4,1,3.4258,0.037037,1,3.27015,0.395062,0.569934,0
0,0,0.306338,0,0,0,0.327465,0.366197,4,1,2.44014,0.0136612,1,1.89617,0.307832,0.378263,0
0.111111,0,0.166667,0,0,0,0.222222,0.5,4,1,2.94444,0.219512,1,2.60976,0.406504,0.794444,0
0.0101713,0.00107066,0.0615632,0,0,0,0.451285,0.47591,4,1,3.38062,0.0178389,1,3.21916,0.3877,0.524084,0
0.0512821,0.025641,0.282051,0,0,0,0.205128,0.435897,4,1,2.69231,0.170213,1,2.25532,0.368794,0.608974,0
0.0675,0.01,0.05875,0,0,0,0.41,0.45375,4,1,3.39375,0.0467066,1,3.25269,0.401996,0.591357,0
0.0492228,0.00777202,0.0932643,0,0,0,0.365285,0.484456,4,1,3.23834,0.08933,1,3.10422,0.42349,0.677385,0
0,0,0.121472,0,0,0,0.430675,0.447853,4,1,2.87607,0.0142544,1,2.57127,0.377924,0.481374,0
0.0774194,0.0580645,0.154839,0,0,0,0.277419,0.432258,4,1,3.05806,0.168675,1,2.86145,0.453815,0.702053,0
0.0439414,0.0106525,0.0785619,0,0,0,0.400799,0.466045,4,1,3.36218,0.0523627,1,3.22605,0.40911,0.591961,0
0,0.00473485,0.092803,0,0,0,0.440341,0.462121,4,1,3.08996,0.0174978,1,2.85564,0.389618,0.507587,0
0.0107692,0.00923077,0.0984615,0,0,0,0.427692,0.453846,4,1,3.10769,0.0253879,1,2.85049,0.380348,0.514029,0
0.0206649,0,0.0763702,0,0,0,0.436658,0.466307,4,1,3.31986,0.0245347,1,3.1269,0.384659,0.529734,0
0.00868056,0.00173611,0.116319,0,0,0,0.418403,0.454861,4,1,3.05903,0.0236593,1,2.78076,0.376446,0.506795,0
0.0122494,0.00167038,0.0606904,0,0,0,0.452116,0.473274,4,1,3.41091,0.0180276,1,3.24867,0.290164,0.526639,0
0.00512492,0,0.0685458,0,0,0,0.450352,0.475977,4,1,3.32543,0.0187879,1,3.14667,0.383434,0.519704,0
0.0020202,0.0020202,0.151515,0,0,0,0.406061,0.438384,4,1,2.83636,0.019573,1,2.5,0.374259,0.482376,0
0,0.00190114,0.0893536,0,0,0,0.443916,0.464829,4,1,3.12167,0.0175902,1,2.88918,0.382293,0.511631,0
0.0205761,0.00411523,0.17284,0,0,0,0.358025,0.444444,4,1,2.92593,0.0507246,1,2.57971,0.374396,0.517396,0
0.0260047,0.000788022,0.0661939,0,0,0,0.440504,0.466509,4,1,3.38928,0.0239163,1,3.21525,0.38565,0.536986,0
0,0,0.214286,0,0,0,0.267857,0.517857,4,1,3,0.138462,1,2.6,0.394872,0.670635,0
0.00482315,0,0.144695,0,0,0,0.411576,0.438907,4,1,2.83441,0.0184397,1,2.50213,0.374941,0.474063,0
0.0176018,0.00220022,0.0550055,0,0,0,0.452695,0.472497,4,1,3.44719,0.0210748,1,3.30242,0.38602,0.533533,0
0,0,0.227273,0,0,0,0.331169,0.441558,4,1,2.75974,0.0494506,1,2.34066,0.349817,0.486317,0
0,0,0.258152,0,0,0,0.355978,0.38587,4,1,2.52717,0.012987,1,2.01515,0.334055,0.39726,0
0.0373945,0.00603136,0.0711701,0,0,0,0.416164,0.46924,4,1,3.44511,0.0415225,1,3.29527,0.397924,0.572726,0
0.0379747,0.0189873,0.158228,0,0,0,0.316456,0.468354,4,1,3.05063,0.109827,1,2.79191,0.575145,0.623207,0
0.0206044,0.00412088,0.0576923,0,0,0,0.447802,0.46978,4,1,3.42788,0.0235756,1,3.26916,0.386815,0.534834,0
0.0545455,0,0.227273,0,0,0,0.254545,0.463636,4,1,2.92727,0.104839,1,2.60484,0.556452,0.590909,0
0.0153846,0.0025641,0.0623932,0,0,0,0.44188,0.477778,4,1,3.47949,0.0310711,1,3.32952,0.389207,0.552814,0
0.00125313,0.00250627,0.0758145,0,0,0,0.449248,0.471178,4,1,3.19987,0.0153302,1,3.01179,0.387186,0.512274,0
0.00251467,0.00167645,0.0846605,0,0,0,0.447611,0.463537,4,1,3.10813,0.0170807,1,2.87966,0.380952,0.508387,0
0.026087,0.00248447,0.0869565,0,0,0,0.427329,0.457143,4,1,3.21491,0.0278422,1,3.00348,0.385924,0.53159,0
0.0111607,0.00223214,0.0691964,0,0,0,0.441964,0.475446,4,1,3.41443,0.0254958,1,3.25071,0.384089,0.532935,0
0.0105263,0.00350877,0.101754,0,0,0,0.424561,0.459649,4,1,3.14386,0.0289855,1,2.88728,0.388084,0.51978,0
0.0332779,0,0.0948419,0,0,0,0.400998,0.470882,4,1,3.32446,0.0521327,1,3.15798,0.395471,0.574875,0
0.00546448,0,0.125683,0,0,0,0.39071,0.478142,4,1,3.2623,0.0558376,1,3.03299,0.397631,0.559621,0
0.100671,0.0402685,0.161074,0,0,0,0.268456,0.42953,4,1,3.01342,0.15,1,2.8125,0.433333,0.687614,0
0.0355987,0.00647249,0.12945,0,0,0,0.378641,0.449838,4,1,3.11327,0.0471976,1,2.84071,0.391347,0.547033,0
0.049459,0.0015456,0.0695518,0,0,0,0.408037,0.471406,4,1,3.38331,0.05613,1,3.23486,0.399311,0.597269,0
0.0849057,0.0660377,0.132075,0,0,0,0.264151,0.45283,4,1,2.92453,0.175439,1,2.72807,0.423977,0.762972,0
0.0266667,0,0.16,0,0,0,0.333333,0.48,4,1,3.02667,0.154762,1,2.71429,0.400794,0.697778,0
0.0811808,0.0110701,0.121771,0,0,0,0.339483,0.446494,4,1,3.1845,0.0716724,1,2.94881,0.394767,0.594599,0
0.0625,0.0625,0.125,0,0,0,0.2875,0.4625,4,1,3.025,0.181818,1,2.76136,0.412879,0.740625,0
0,0.00236967,0.154028,0,0,0,0.412322,0.43128,4,1,2.75355,0.0226337,1,2.393,0.537037,0.471379,0
0.00294985,0.00196657,0.0894789,0,0,0,0.436578,0.469027,4,1,3.20157,0.0228519,1,2.97715,0.380256,0.515892,0
0.0115607,0.00289017,0.0599711,0,0,0,0.450144,0.475434,4,1,3.45954,0.0255349,1,3.30504,0.386934,0.540129,0
0,0,0.120321,0,0,0,0.433155,0.446524,4,1,2.85695,0.0167264,1,2.55436,0.377539,0.484243,0
0.105023,0.00684932,0.0890411,0,0,0,0.356164,0.442922,4,1,3.20091,0.0673913,1,3.05,0.413768,0.629722,0
0.0337756,0.00361882,0.0639324,0,0,0,0.424608,0.474065,4,1,3.4427,0.0461894,1,3.29677,0.390685,0.579272,0
0.00322581,0,0.26129,0,0,0,0.348387,0.387097,4,1,2.52581,0.0154242,1,2.01542,0.326478,0.399265,0
0.0222883,0.00148588,0.105498,0,0,0,0.414562,0.456166,4,1,3.10847,0.0259563,1,2.85929,0.378871,0.515627,0
0,0,0.240418,0,0,0,0.358885,0.400697,4,1,2.58188,0.0198864,1,2.10795,0.338068,0.415063,0
0.0116279,0.00581395,0.215116,0,0,0,0.319767,0.447674,4,1,2.88372,0.0561224,1,2.53571,0.387755,0.511386,0
0.025974,0.001998,0.0859141,0,0,0,0.424575,0.461538,4,1,3.26773,0.0233645,1,3.05794,0.387539,0.524258,0
0,0,0.232143,0,0,0,0.321429,0.446429,4,1,2.82143,0.102941,1,2.33824,0.492647,0.555059,0
0.0113792,0.0040965,0.0541648,0,0,0,0.457442,0.472918,4,1,3.41693,0.0174444,1,3.27431,0.390173,0.524299,0
0.0147601,0,0.110701,0,0,0,0.418819,0.45572,4,1,3.13284,0.0302521,1,2.85546,0.37479,0.52409,0
0.0223005,0.00704225,0.0715962,0,0,0,0.424883,0.474178,4,1,3.42606,0.0426009,1,3.27354,0.389387,0.565728,0
0.0416667,0.00505051,0.0669192,0,0,0,0.42298,0.463384,4,1,3.41035,0.0433735,1,3.25542,0.387149,0.575326,0
0.00943396,0.0283019,0.254717,0,0,0,0.150943,0.556604,4,1,2.95283,0.19469,1,2.77876,0.477876,0.816712,0
0.0147783,0.00492611,0.192118,0,0,0,0.349754,0.438424,4,1,2.83251,0.0515021,1,2.4721,0.54721,0.499179,0
0.0271647,0.00169779,0.103565,0,0,0,0.410866,0.456706,4,1,3.17487,0.0313972,1,2.93721,0.391941,0.527518,0
0,0,0.302439,0,0,0,0.326829,0.370732,4,1,2.44878,0.0188679,1,1.89811,0.315723,0.389675,0
0.0927835,0.00343643,0.127148,0,0,0,0.343643,0.43299,4,1,3.08591,0.0634921,1,2.85397,0.394709,0.583333,0
0.0255591,0.00319489,0.127796,0,0,0,0.386581,0.456869,4,1,3.13419,0.0523256,1,2.85465,0.388566,0.544986,0
0.0385965,0.00701754,0.0912281,0,0,0,0.407018,0.45614,4,1,3.32105,0.0462046,1,3.12541,0.385038,0.565497,0
0.0587393,0.00716332,0.0802292,0,0,0,0.395415,0.458453,4,1,3.33668,0.0479452,1,3.19178,0.403196,0.590929,0
0.00514139,0.00257069,0.14653,0,0,0,0.401028,0.44473,4,1,2.89974,0.0272727,1,2.56591,0.374242,0.493724,0
